                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    475,                  0.391,                0.22038,                 0.8933,                0.98369,                0.99057,                0.99467,                0.89466,                0.56689,                0.26075,                 1.0835,             0.00075984,             0.00075984,             0.00075984
                    476,                0.39388,                0.21657,                0.89046,                0.98261,                0.99035,                0.99433,                0.89025,                0.57036,                0.26254,                 1.0803,             0.00075843,             0.00075843,             0.00075843
                    477,                0.39334,                0.21398,                0.89574,                 0.9822,                0.99064,                0.99433,                0.89279,                0.57247,                0.26418,                 1.0885,             0.00075701,             0.00075701,             0.00075701
                    478,                0.39966,                0.22118,                0.89766,                0.98201,                0.98962,                0.99356,                0.89757,                0.58169,                0.26689,                 1.0955,              0.0007556,              0.0007556,              0.0007556
                    479,                0.38516,                0.21226,                0.89062,                0.98268,                0.98984,                0.99311,                 0.8927,                0.58493,                0.27249,                  1.092,             0.00075418,             0.00075418,             0.00075418
                    480,                0.38328,                0.21672,                0.89622,                 0.9788,                0.99788,                0.99389,                0.88692,                0.58335,                0.26492,                  1.091,             0.00075277,             0.00075277,             0.00075277
                    481,                0.39092,                0.21464,                0.88028,                0.98168,                      1,                0.99433,                0.88459,                0.57665,                0.25963,                 1.0861,             0.00075135,             0.00075135,             0.00075135
                    482,                0.40337,                0.21848,                0.91565,                0.98068,                0.99945,                0.99389,                0.89126,                0.58863,                0.26347,                 1.1054,             0.00074994,             0.00074994,             0.00074994
                    483,                0.37678,                0.21353,                0.88085,                0.97978,                0.99777,                0.99156,                0.87814,                0.59219,                0.26943,                 1.1148,             0.00074852,             0.00074852,             0.00074852
                    484,                 0.3878,                0.21938,                0.89047,                 0.9824,                      1,                0.99089,                0.88392,                0.59346,                0.25927,                 1.1044,             0.00074711,             0.00074711,             0.00074711
                    485,                0.39555,                0.22003,                0.88616,                0.98174,                      1,                  0.992,                0.88839,                0.58797,                0.26053,                 1.1061,              0.0007457,              0.0007457,              0.0007457
                    486,                0.40435,                0.22219,                0.89318,                 0.9831,                      1,                0.99311,                0.88926,                0.58496,                0.26141,                 1.1072,             0.00074428,             0.00074428,             0.00074428
                    487,                0.40531,                0.22943,                0.91097,                0.98308,                      1,                0.99356,                0.88655,                0.58531,                 0.2616,                 1.1006,             0.00074287,             0.00074287,             0.00074287
                    488,                0.41941,                0.23112,                0.90233,                0.98214,                      1,                0.99278,                0.88509,                0.57171,                0.25764,                 1.0789,             0.00074145,             0.00074145,             0.00074145
                    489,                0.40394,                 0.2257,                 0.9119,                0.98189,                      1,                0.99278,                0.87734,                0.57899,                0.26115,                  1.092,             0.00074004,             0.00074004,             0.00074004
                    490,                0.41315,                0.22676,                0.90085,                0.98338,                      1,                0.99311,                0.88102,                0.58072,                0.26812,                 1.0982,             0.00073862,             0.00073862,             0.00073862
                    491,                0.38691,                0.21345,                0.88865,                0.98324,                      1,                0.99233,                0.88611,                 0.5747,                0.26036,                 1.0889,             0.00073721,             0.00073721,             0.00073721
                    492,                 0.3992,                0.21716,                0.88335,                0.98321,                      1,                0.99156,                0.89428,                0.57563,                0.26009,                 1.0938,             0.00073579,             0.00073579,             0.00073579
                    493,                0.38068,                0.21266,                 0.8874,                0.98361,                      1,                0.99156,                0.90051,                0.56639,                0.25882,                 1.0739,             0.00073438,             0.00073438,             0.00073438
                    494,                0.39191,                0.21388,                0.89941,                0.98223,                      1,                0.99356,                0.90767,                0.55402,                 0.2467,                 1.0595,             0.00073296,             0.00073296,             0.00073296
                    495,                0.38702,                0.21868,                0.88967,                0.98285,                      1,                0.99356,                0.90646,                0.56436,                0.24663,                 1.0713,             0.00073155,             0.00073155,             0.00073155
                    496,                0.38087,                0.21065,                0.87779,                0.98284,                      1,                0.99433,                0.90034,                0.57484,                0.26183,                 1.0795,             0.00073013,             0.00073013,             0.00073013
